song_id,difficulty,difficulty_level,note_count,song_title_jpn,song_title_eng,bpm,playback_time_minutes,playback_time_seconds
330,master,26,1097,インタビュア,Interviewer,125,00:02:25,145.0
331,easy,9,339,39,39,175,00:02:23,143.0
331,normal,13,539,39,39,175,00:02:23,143.0
331,hard,18,839,39,39,175,00:02:23,143.0
331,expert,24,1139,39,39,175,00:02:23,143.0
331,master,29,1339,39,39,175,00:02:23,143.0
332,easy,5,154,エピローグに君はいない,Epilogue without you,85,00:01:53,113.0
332,normal,11,221,エピローグに君はいない,Epilogue without you,85,00:01:53,113.0
332,hard,16,406,エピローグに君はいない,Epilogue without you,85,00:01:53,113.0
332,expert,23,596,エピローグに君はいない,Epilogue without you,85,00:01:53,113.0
332,master,26,625,エピローグに君はいない,Epilogue without you,85,00:01:53,113.0
333,easy,9,449,Mr. Showtime,Mr. Showtime,218,00:02:18,138.0
333,normal,14,762,Mr. Showtime,Mr. Showtime,218,00:02:18,138.0
333,hard,19,1067,Mr. Showtime,Mr. Showtime,218,00:02:18,138.0
333,expert,26,1341,Mr. Showtime,Mr. Showtime,218,00:02:18,138.0
333,master,31,1497,Mr. Showtime,Mr. Showtime,218,00:02:18,138.0
334,easy,8,309,Vampire's ∞ pathoS,Vampire's ∞ pathoS,134,00:02:04,124.0
334,normal,13,401,Vampire's ∞ pathoS,Vampire's ∞ pathoS,134,00:02:04,124.0
334,hard,19,761,Vampire's ∞ pathoS,Vampire's ∞ pathoS,134,00:02:04,124.0
334,expert,27,992,Vampire's ∞ pathoS,Vampire's ∞ pathoS,134,00:02:04,124.0
334,master,31,1100,Vampire's ∞ pathoS,Vampire's ∞ pathoS,134,00:02:04,124.0
335,easy,9,400,トラッシュ・アンド・トラッシュ！,TRASH and TRASH!,177-220,00:02:18,138.0
335,normal,13,483,トラッシュ・アンド・トラッシュ！,TRASH and TRASH!,177-220,00:02:18,138.0
335,hard,19,693,トラッシュ・アンド・トラッシュ！,TRASH and TRASH!,177-220,00:02:18,138.0
335,expert,27,1022,トラッシュ・アンド・トラッシュ！,TRASH and TRASH!,177-220,00:02:18,138.0
335,master,31,1181,トラッシュ・アンド・トラッシュ！,TRASH and TRASH!,177-220,00:02:18,138.0
336,easy,6,225,Be The MUSIC!,Be The MUSIC!,128,00:02:35,155.0
336,normal,12,446,Be The MUSIC!,Be The MUSIC!,128,00:02:35,155.0
336,hard,20,870,Be The MUSIC!,Be The MUSIC!,128,00:02:35,155.0
336,expert,26,1121,Be The MUSIC!,Be The MUSIC!,128,00:02:35,155.0
336,master,29,1247,Be The MUSIC!,Be The MUSIC!,128,00:02:35,155.0
337,easy,7,321,METEOR,METEOR,170,00:02:19,139.0
337,normal,14,482,METEOR,METEOR,170,00:02:19,139.0
337,hard,19,827,METEOR,METEOR,170,00:02:19,139.0
337,expert,25,1160,METEOR,METEOR,170,00:02:19,139.0
337,master,30,1323,METEOR,METEOR,170,00:02:19,139.0
338,easy,6,249,Where shall we go?,Where shall we go?,119,00:01:59,119.0
338,normal,11,344,Where shall we go?,Where shall we go?,119,00:01:59,119.0
338,hard,16,452,Where shall we go?,Where shall we go?,119,00:01:59,119.0
338,expert,21,594,Where shall we go?,Where shall we go?,119,00:01:59,119.0
338,master,26,735,Where shall we go?,Where shall we go?,119,00:01:59,119.0
339,easy,5,294,glow,glow,85,00:02:38,158.0
339,normal,11,359,glow,glow,85,00:02:38,158.0
339,hard,17,644,glow,glow,85,00:02:38,158.0
339,expert,22,875,glow,glow,85,00:02:38,158.0
339,master,26,987,glow,glow,85,00:02:38,158.0
340,easy,9,372,とても素敵な六月でした,It was a very nice June,210,00:02:34,154.0
340,normal,12,524,とても素敵な六月でした,It was a very nice June,210,00:02:34,154.0
340,hard,18,889,とても素敵な六月でした,It was a very nice June,210,00:02:34,154.0
340,expert,24,1273,とても素敵な六月でした,It was a very nice June,210,00:02:34,154.0
340,master,29,1491,とても素敵な六月でした,It was a very nice June,210,00:02:34,154.0
341,easy,7,305,難聴系男子が倒せない,"Can't Defeat ""Take No Notice Boys""",150,00:02:23,143.0
341,normal,12,394,難聴系男子が倒せない,"Can't Defeat ""Take No Notice Boys""",150,00:02:23,143.0
341,hard,17,737,難聴系男子が倒せない,"Can't Defeat ""Take No Notice Boys""",150,00:02:23,143.0
341,expert,25,1028,難聴系男子が倒せない,"Can't Defeat ""Take No Notice Boys""",150,00:02:23,143.0
341,master,30,1234,難聴系男子が倒せない,"Can't Defeat ""Take No Notice Boys""",150,00:02:23,143.0
342,easy,6,272,Blue Star,Blue Star,132,00:02:27,147.0
342,normal,12,448,Blue Star,Blue Star,132,00:02:27,147.0
342,hard,17,688,Blue Star,Blue Star,132,00:02:27,147.0
342,expert,25,1046,Blue Star,Blue Star,132,00:02:27,147.0
342,master,29,1163,Blue Star,Blue Star,132,00:02:27,147.0
343,easy,6,217,スノーマン,Snowman,127,00:02:24,144.0
343,normal,12,403,スノーマン,Snowman,127,00:02:24,144.0
343,hard,18,726,スノーマン,Snowman,127,00:02:24,144.0
343,expert,24,1001,スノーマン,Snowman,127,00:02:24,144.0
343,master,29,1243,スノーマン,Snowman,127,00:02:24,144.0
344,easy,9,448,脳内革命ガール,Brain Revolution Girl,240,00:02:20,140.0
344,normal,13,534,脳内革命ガール,Brain Revolution Girl,240,00:02:20,140.0
344,hard,18,1005,脳内革命ガール,Brain Revolution Girl,240,00:02:20,140.0
344,expert,27,1189,脳内革命ガール,Brain Revolution Girl,240,00:02:20,140.0
344,master,31,1269,脳内革命ガール,Brain Revolution Girl,240,00:02:20,140.0
345,easy,8,364,演劇,Engeki,176,00:02:05,125.0
345,normal,11,384,演劇,Engeki,176,00:02:05,125.0
345,hard,17,729,演劇,Engeki,176,00:02:05,125.0
345,expert,24,983,演劇,Engeki,176,00:02:05,125.0
345,master,28,984,演劇,Engeki,176,00:02:05,125.0
346,easy,8,271,嗚呼、素晴らしきニャン生,"Ah, It's a Wonderful Cat Life",194,00:02:30,150.0
346,normal,13,460,嗚呼、素晴らしきニャン生,"Ah, It's a Wonderful Cat Life",194,00:02:30,150.0
346,hard,18,870,嗚呼、素晴らしきニャン生,"Ah, It's a Wonderful Cat Life",194,00:02:30,150.0
346,expert,24,1125,嗚呼、素晴らしきニャン生,"Ah, It's a Wonderful Cat Life",194,00:02:30,150.0
346,master,29,1374,嗚呼、素晴らしきニャン生,"Ah, It's a Wonderful Cat Life",194,00:02:30,150.0
347,easy,8,216,円尾坂の仕立屋,The Tailor of Enbizaka,180,00:02:00,120.0
347,normal,12,510,円尾坂の仕立屋,The Tailor of Enbizaka,180,00:02:00,120.0
347,hard,16,688,円尾坂の仕立屋,The Tailor of Enbizaka,180,00:02:00,120.0
347,expert,24,842,円尾坂の仕立屋,The Tailor of Enbizaka,180,00:02:00,120.0
347,master,28,1007,円尾坂の仕立屋,The Tailor of Enbizaka,180,00:02:00,120.0
348,easy,6,177,悪徳のジャッジメント,Judgment of Corruption,140,00:02:07,127.0
348,normal,12,340,悪徳のジャッジメント,Judgment of Corruption,140,00:02:07,127.0
348,hard,17,555,悪徳のジャッジメント,Judgment of Corruption,140,00:02:07,127.0
348,expert,24,777,悪徳のジャッジメント,Judgment of Corruption,140,00:02:07,127.0
348,master,28,983,悪徳のジャッジメント,Judgment of Corruption,140,00:02:07,127.0
349,easy,7,172,悪食娘コンチータ,Evil Food Eater Conchita,160,00:01:42,102.0
349,normal,13,325,悪食娘コンチータ,Evil Food Eater Conchita,160,00:01:42,102.0
349,hard,19,565,悪食娘コンチータ,Evil Food Eater Conchita,160,00:01:42,102.0
349,expert,26,791,悪食娘コンチータ,Evil Food Eater Conchita,160,00:01:42,102.0
349,master,29,851,悪食娘コンチータ,Evil Food Eater Conchita,160,00:01:42,102.0
350,easy,6,191,眠らせ姫からの贈り物,Gift from the Princess who Brought Sleep,126,00:02:15,135.0
350,normal,12,304,眠らせ姫からの贈り物,Gift from the Princess who Brought Sleep,126,00:02:15,135.0
350,hard,18,609,眠らせ姫からの贈り物,Gift from the Princess who Brought Sleep,126,00:02:15,135.0
350,expert,24,904,眠らせ姫からの贈り物,Gift from the Princess who Brought Sleep,126,00:02:15,135.0
350,master,27,1003,眠らせ姫からの贈り物,Gift from the Princess who Brought Sleep,126,00:02:15,135.0
351,easy,6,255,相生,Aioi,140,00:02:41,161.0
351,normal,13,493,相生,Aioi,140,00:02:41,161.0
351,hard,18,712,相生,Aioi,140,00:02:41,161.0
351,expert,22,879,相生,Aioi,140,00:02:41,161.0
351,master,26,1232,相生,Aioi,140,00:02:41,161.0
352,easy,6,221,命ばっかり,It's just life,128,00:02:10,130.0
352,normal,14,356,命ばっかり,It's just life,128,00:02:10,130.0
352,hard,18,708,命ばっかり,It's just life,128,00:02:10,130.0
352,expert,25,1037,命ばっかり,It's just life,128,00:02:10,130.0
352,master,28,1092,命ばっかり,It's just life,128,00:02:10,130.0
353,easy,6,165,キティ,kitty,145,00:01:54,114.0
353,normal,13,298,キティ,kitty,145,00:01:54,114.0
353,hard,20,706,キティ,kitty,145,00:01:54,114.0
353,expert,28,982,キティ,kitty,145,00:01:54,114.0
353,master,31,982,キティ,kitty,145,00:01:54,114.0
354,easy,6,418,セツナトリップ,Setsuna Trip,145,00:02:35,155.0
354,normal,12,524,セツナトリップ,Setsuna Trip,145,00:02:35,155.0
354,hard,20,938,セツナトリップ,Setsuna Trip,145,00:02:35,155.0
354,expert,27,1275,セツナトリップ,Setsuna Trip,145,00:02:35,155.0
354,master,32,1370,セツナトリップ,Setsuna Trip,145,00:02:35,155.0
355,easy,9,536,白い雪のプリンセスは,The Snow White Princess Is...,200,00:02:20,140.0
355,normal,14,695,白い雪のプリンセスは,The Snow White Princess Is...,200,00:02:20,140.0
355,hard,17,908,白い雪のプリンセスは,The Snow White Princess Is...,200,00:02:20,140.0
355,expert,24,1273,白い雪のプリンセスは,The Snow White Princess Is...,200,00:02:20,140.0
355,master,29,1478,白い雪のプリンセスは,The Snow White Princess Is...,200,00:02:20,140.0
356,easy,7,204,リアライズ,Realize,150,00:01:34,94.0
356,normal,13,241,リアライズ,Realize,150,00:01:34,94.0
356,hard,19,465,リアライズ,Realize,150,00:01:34,94.0
356,expert,25,744,リアライズ,Realize,150,00:01:34,94.0
356,master,29,851,リアライズ,Realize,150,00:01:34,94.0
357,easy,8,320,ブループラネット,Blue Planet,186,00:02:16,136.0
357,normal,13,478,ブループラネット,Blue Planet,186,00:02:16,136.0
357,hard,19,962,ブループラネット,Blue Planet,186,00:02:16,136.0
357,expert,26,1287,ブループラネット,Blue Planet,186,00:02:16,136.0
357,master,30,1357,ブループラネット,Blue Planet,186,00:02:16,136.0
358,easy,5,136,心做し,kokoronashi,84,00:02:18,138.0
358,normal,12,234,心做し,kokoronashi,84,00:02:18,138.0
358,hard,16,456,心做し,kokoronashi,84,00:02:18,138.0
358,expert,22,676,心做し,kokoronashi,84,00:02:18,138.0
358,master,26,832,心做し,kokoronashi,84,00:02:18,138.0
359,easy,8,284,名も無き革命,Namo Naki Kakumei,185,00:02:02,122.0
359,normal,12,458,名も無き革命,Namo Naki Kakumei,185,00:02:02,122.0
359,hard,18,698,名も無き革命,Namo Naki Kakumei,185,00:02:02,122.0
359,expert,24,995,名も無き革命,Namo Naki Kakumei,185,00:02:02,122.0
359,master,29,1099,名も無き革命,Namo Naki Kakumei,185,00:02:02,122.0
360,easy,7,257,太陽系デスコ,Solar System Disco,150,00:02:26,146.0
360,normal,13,489,太陽系デスコ,Solar System Disco,150,00:02:26,146.0
360,hard,17,651,太陽系デスコ,Solar System Disco,150,00:02:26,146.0
360,expert,23,1018,太陽系デスコ,Solar System Disco,150,00:02:26,146.0
360,master,28,1188,太陽系デスコ,Solar System Disco,150,00:02:26,146.0
361,easy,9,351,きゅうくらりん,Kyu-kurarin,220,00:01:49,109.0
361,normal,14,427,きゅうくらりん,Kyu-kurarin,220,00:01:49,109.0
361,hard,20,768,きゅうくらりん,Kyu-kurarin,220,00:01:49,109.0
361,expert,27,1141,きゅうくらりん,Kyu-kurarin,220,00:01:49,109.0
361,master,31,1148,きゅうくらりん,Kyu-kurarin,220,00:01:49,109.0
362,easy,6,254,Wonder Style,Wonder Style,128,00:02:16,136.0
362,normal,11,412,Wonder Style,Wonder Style,128,00:02:16,136.0
362,hard,18,524,Wonder Style,Wonder Style,128,00:02:16,136.0
362,expert,24,888,Wonder Style,Wonder Style,128,00:02:16,136.0
362,master,28,1013,Wonder Style,Wonder Style,128,00:02:16,136.0
363,easy,6,195,UNDERWATER,UNDERWATER,145,00:02:28,148.0
363,normal,11,393,UNDERWATER,UNDERWATER,145,00:02:28,148.0
363,hard,16,565,UNDERWATER,UNDERWATER,145,00:02:28,148.0
363,expert,24,971,UNDERWATER,UNDERWATER,145,00:02:28,148.0
363,master,29,1062,UNDERWATER,UNDERWATER,145,00:02:28,148.0
364,easy,8,397,エターナルアリア,Eternal Aria,184,00:02:19,139.0
364,normal,14,712,エターナルアリア,Eternal Aria,184,00:02:19,139.0
364,hard,19,1004,エターナルアリア,Eternal Aria,184,00:02:19,139.0
364,expert,27,1272,エターナルアリア,Eternal Aria,184,00:02:19,139.0
364,master,30,1364,エターナルアリア,Eternal Aria,184,00:02:19,139.0
365,easy,8,358,恋は戦争,Love is War,175 (87.5),00:02:23,143.0
365,normal,12,543,恋は戦争,Love is War,175 (87.5),00:02:23,143.0
365,hard,16,687,恋は戦争,Love is War,175 (87.5),00:02:23,143.0
365,expert,23,1081,恋は戦争,Love is War,175 (87.5),00:02:23,143.0
365,master,27,1262,恋は戦争,Love is War,175 (87.5),00:02:23,143.0
366,easy,8,326,NEO,NEO,190,00:02:06,126.0
366,normal,13,446,NEO,NEO,190,00:02:06,126.0
366,hard,19,629,NEO,NEO,190,00:02:06,126.0
366,expert,25,939,NEO,NEO,190,00:02:06,126.0
366,master,29,988,NEO,NEO,190,00:02:06,126.0
367,easy,6,297,すきなことだけでいいです,All I Need are Things I Like,140,00:02:35,155.0
367,normal,12,419,すきなことだけでいいです,All I Need are Things I Like,140,00:02:35,155.0
367,hard,18,683,すきなことだけでいいです,All I Need are Things I Like,140,00:02:35,155.0
367,expert,26,1081,すきなことだけでいいです,All I Need are Things I Like,140,00:02:35,155.0
367,master,31,1223,すきなことだけでいいです,All I Need are Things I Like,140,00:02:35,155.0
368,easy,6,328,アイムマイン,I'm Mine,135,00:02:36,156.0
368,normal,13,489,アイムマイン,I'm Mine,135,00:02:36,156.0
368,hard,19,764,アイムマイン,I'm Mine,135,00:02:36,156.0
368,expert,25,1058,アイムマイン,I'm Mine,135,00:02:36,156.0
368,master,29,1189,アイムマイン,I'm Mine,135,00:02:36,156.0
369,easy,6,273,メランコリック,Melancholic,140,00:02:27,147.0
369,normal,13,369,メランコリック,Melancholic,140,00:02:27,147.0
369,hard,16,610,メランコリック,Melancholic,140,00:02:27,147.0
369,expert,24,917,メランコリック,Melancholic,140,00:02:27,147.0
369,master,27,1100,メランコリック,Melancholic,140,00:02:27,147.0
370,easy,9,459,人生,JINSEI [Our Life],142-185,00:02:28,148.0
370,normal,14,630,人生,JINSEI [Our Life],142-185,00:02:28,148.0
370,hard,23,1057,人生,JINSEI [Our Life],142-185,00:02:28,148.0
370,expert,31,1441,人生,JINSEI [Our Life],142-185,00:02:28,148.0
370,master,37,2242,人生,JINSEI [Our Life],142-185,00:02:28,148.0
372,easy,9,532,天樂,Tengaku,116,00:02:31,151.0
372,normal,13,642,天樂,Tengaku,116,00:02:31,151.0
372,hard,18,1126,天樂,Tengaku,116,00:02:31,151.0
372,expert,25,1396,天樂,Tengaku,116,00:02:31,151.0
372,master,29,1554,天樂,Tengaku,116,00:02:31,151.0
373,easy,8,407,下剋上,Retainer Supplanting His Lord,185,00:02:35,155.0
373,normal,12,457,下剋上,Retainer Supplanting His Lord,185,00:02:35,155.0
373,hard,18,908,下剋上,Retainer Supplanting His Lord,185,00:02:35,155.0
373,expert,25,1228,下剋上,Retainer Supplanting His Lord,185,00:02:35,155.0
373,master,30,1245,下剋上,Retainer Supplanting His Lord,185,00:02:35,155.0
374,easy,8,255,チームメイト,Teammates,180,00:01:52,112.0
374,normal,12,380,チームメイト,Teammates,180,00:01:52,112.0
374,hard,18,612,チームメイト,Teammates,180,00:01:52,112.0
374,expert,24,803,チームメイト,Teammates,180,00:01:52,112.0
374,master,30,1090,チームメイト,Teammates,180,00:01:52,112.0
375,easy,7,178,星を繋ぐ,Hoshi wo Tsunagu,174,00:01:36,96.0
375,normal,12,301,星を繋ぐ,Hoshi wo Tsunagu,174,00:01:36,96.0
375,hard,18,544,星を繋ぐ,Hoshi wo Tsunagu,174,00:01:36,96.0
375,expert,24,753,星を繋ぐ,Hoshi wo Tsunagu,174,00:01:36,96.0
375,master,28,821,星を繋ぐ,Hoshi wo Tsunagu,174,00:01:36,96.0
376,easy,6,171,我儘姫,Selfish princess,116.19-126,00:02:21,141.0
376,normal,11,374,我儘姫,Selfish princess,116.19-126,00:02:21,141.0
376,hard,18,683,我儘姫,Selfish princess,116.19-126,00:02:21,141.0
376,expert,26,1040,我儘姫,Selfish princess,116.19-126,00:02:21,141.0
376,master,30,1188,我儘姫,Selfish princess,116.19-126,00:02:21,141.0
377,easy,6,276,悪役にキスシーンを,Kiss the Villain,124,00:02:34,154.0
377,normal,12,413,悪役にキスシーンを,Kiss the Villain,124,00:02:34,154.0
377,hard,18,679,悪役にキスシーンを,Kiss the Villain,124,00:02:34,154.0
377,expert,25,998,悪役にキスシーンを,Kiss the Villain,124,00:02:34,154.0
377,master,29,1188,悪役にキスシーンを,Kiss the Villain,124,00:02:34,154.0
378,easy,8,313,スロウダウナー,SlowDowner,194,00:02:23,143.0
378,normal,13,461,スロウダウナー,SlowDowner,194,00:02:23,143.0
378,hard,18,702,スロウダウナー,SlowDowner,194,00:02:23,143.0
378,expert,26,1054,スロウダウナー,SlowDowner,194,00:02:23,143.0
378,master,30,1418,スロウダウナー,SlowDowner,194,00:02:23,143.0
379,easy,7,320,ずんだパーリナイ,Zunda Party Night,150-170,00:02:46,166.0
379,normal,13,588,ずんだパーリナイ,Zunda Party Night,150-170,00:02:46,166.0
379,hard,19,947,ずんだパーリナイ,Zunda Party Night,150-170,00:02:46,166.0
379,expert,27,1407,ずんだパーリナイ,Zunda Party Night,150-170,00:02:46,166.0
379,master,31,1522,ずんだパーリナイ,Zunda Party Night,150-170,00:02:46,166.0
380,easy,7,372,スターダストメドレー,Stardust Medley,170,00:02:23,143.0
380,normal,13,554,スターダストメドレー,Stardust Medley,170,00:02:23,143.0
380,hard,20,922,スターダストメドレー,Stardust Medley,170,00:02:23,143.0
380,expert,26,1215,スターダストメドレー,Stardust Medley,170,00:02:23,143.0
380,master,30,1366,スターダストメドレー,Stardust Medley,170,00:02:23,143.0
381,easy,6,286,新人類,shinjinrui,144,00:02:36,156.0
381,normal,13,526,新人類,shinjinrui,144,00:02:36,156.0
381,hard,19,943,新人類,shinjinrui,144,00:02:36,156.0
381,expert,27,1285,新人類,shinjinrui,144,00:02:36,156.0
381,master,31,1298,新人類,shinjinrui,144,00:02:36,156.0
382,easy,6,110,心拍ペアリング,Shinpaku Pairing,134,00:01:27,87.0
382,normal,11,218,心拍ペアリング,Shinpaku Pairing,134,00:01:27,87.0
382,hard,17,357,心拍ペアリング,Shinpaku Pairing,134,00:01:27,87.0
382,expert,23,575,心拍ペアリング,Shinpaku Pairing,134,00:01:27,87.0
382,master,28,696,心拍ペアリング,Shinpaku Pairing,134,00:01:27,87.0
383,easy,6,179,purpose,purpose,130,00:01:48,108.0
383,normal,12,297,purpose,purpose,130,00:01:48,108.0
383,hard,18,538,purpose,purpose,130,00:01:48,108.0
383,expert,24,720,purpose,purpose,130,00:01:48,108.0
383,master,28,812,purpose,purpose,130,00:01:48,108.0
384,easy,8,150,トワイライトライト,Twilight Light,88,00:01:46,106.0
384,normal,13,219,トワイライトライト,Twilight Light,88,00:01:46,106.0
384,hard,17,408,トワイライトライト,Twilight Light,88,00:01:46,106.0
384,expert,22,520,トワイライトライト,Twilight Light,88,00:01:46,106.0
384,master,26,619,トワイライトライト,Twilight Light,88,00:01:46,106.0
385,easy,6,266,神っぽいな,God-ish,142,00:02:27,147.0
385,normal,13,352,神っぽいな,God-ish,142,00:02:27,147.0
385,hard,18,781,神っぽいな,God-ish,142,00:02:27,147.0
385,expert,25,1035,神っぽいな,God-ish,142,00:02:27,147.0
385,master,29,1162,神っぽいな,God-ish,142,00:02:27,147.0
386,easy,7,269,キラピピ★キラピカ,Kirapipi☆Kirapika,160,00:01:42,102.0
386,normal,11,394,キラピピ★キラピカ,Kirapipi☆Kirapika,160,00:01:42,102.0
386,hard,16,909,キラピピ★キラピカ,Kirapipi☆Kirapika,160,00:01:42,102.0
386,expert,23,909,キラピピ★キラピカ,Kirapipi☆Kirapika,160,00:01:42,102.0
386,master,27,909,キラピピ★キラピカ,Kirapipi☆Kirapika,160,00:01:42,102.0
387,easy,7,212,Hello Builder,Hello Builder,160,00:01:52,112.0
387,normal,13,363,Hello Builder,Hello Builder,160,00:01:52,112.0
387,hard,18,619,Hello Builder,Hello Builder,160,00:01:52,112.0
387,expert,24,847,Hello Builder,Hello Builder,160,00:01:52,112.0
387,master,29,997,Hello Builder,Hello Builder,160,00:01:52,112.0
388,append,36,4500,初音ミクの激唱,The Intense Voice of Hatsune Miku,,,
390,easy,6,268,Dear,Dear,135,00:02:30,150.0
390,normal,12,435,Dear,Dear,135,00:02:30,150.0
390,hard,17,751,Dear,Dear,135,00:02:30,150.0
390,expert,23,1032,Dear,Dear,135,00:02:30,150.0
390,master,28,1233,Dear,Dear,135,00:02:30,150.0
391,easy,7,317,キュートなカノジョ,Cute Na Kanojo,160,00:02:12,132.0
391,normal,13,416,キュートなカノジョ,Cute Na Kanojo,160,00:02:12,132.0
391,hard,17,590,キュートなカノジョ,Cute Na Kanojo,160,00:02:12,132.0
391,expert,26,1006,キュートなカノジョ,Cute Na Kanojo,160,00:02:12,132.0
391,master,30,1208,キュートなカノジョ,Cute Na Kanojo,160,00:02:12,132.0
392,easy,6,228,春嵐,spring storm,140,00:02:20,140.0
392,normal,14,450,春嵐,spring storm,140,00:02:20,140.0
392,hard,20,798,春嵐,spring storm,140,00:02:20,140.0
392,expert,27,1095,春嵐,spring storm,140,00:02:20,140.0
392,master,30,1184,春嵐,spring storm,140,00:02:20,140.0
393,easy,6,215,Un-Lock,Un-Lock,130,00:02:19,139.0
393,normal,12,366,Un-Lock,Un-Lock,130,00:02:19,139.0
393,hard,18,598,Un-Lock,Un-Lock,130,00:02:19,139.0
393,expert,24,894,Un-Lock,Un-Lock,130,00:02:19,139.0
393,master,28,1096,Un-Lock,Un-Lock,130,00:02:19,139.0
394,easy,5,142,ボトルケーキ,Bottle Cake,107,00:01:55,115.0
394,normal,11,232,ボトルケーキ,Bottle Cake,107,00:01:55,115.0
394,hard,16,450,ボトルケーキ,Bottle Cake,107,00:01:55,115.0
394,expert,24,640,ボトルケーキ,Bottle Cake,107,00:01:55,115.0
394,master,28,759,ボトルケーキ,Bottle Cake,107,00:01:55,115.0
395,easy,9,337,サマータイムレコード,Summertime Record,178,00:02:29,149.0
395,normal,13,528,サマータイムレコード,Summertime Record,178,00:02:29,149.0
395,hard,19,815,サマータイムレコード,Summertime Record,178,00:02:29,149.0
395,expert,24,1107,サマータイムレコード,Summertime Record,178,00:02:29,149.0
395,master,28,1404,サマータイムレコード,Summertime Record,178,00:02:29,149.0
396,easy,9,210,東京テディベア,Tokyo Teddy Bear,204,00:02:15,135.0
396,normal,13,488,東京テディベア,Tokyo Teddy Bear,204,00:02:15,135.0
396,hard,18,859,東京テディベア,Tokyo Teddy Bear,204,00:02:15,135.0
396,expert,28,1172,東京テディベア,Tokyo Teddy Bear,204,00:02:15,135.0
396,master,31,1449,東京テディベア,Tokyo Teddy Bear,204,00:02:15,135.0
397,easy,6,252,フィラメントフィーバー,filament fever,114-229,00:01:54,114.0
397,normal,13,345,フィラメントフィーバー,filament fever,114-229,00:01:54,114.0
397,hard,18,648,フィラメントフィーバー,filament fever,114-229,00:01:54,114.0
397,expert,25,864,フィラメントフィーバー,filament fever,114-229,00:01:54,114.0
397,master,29,952,フィラメントフィーバー,filament fever,114-229,00:01:54,114.0
398,easy,7,153,Beyond the way,Beyond the way,125,00:01:56,116.0
398,normal,13,313,Beyond the way,Beyond the way,125,00:01:56,116.0
398,hard,17,539,Beyond the way,Beyond the way,125,00:01:56,116.0
398,expert,25,737,Beyond the way,Beyond the way,125,00:01:56,116.0
398,master,28,900,Beyond the way,Beyond the way,125,00:01:56,116.0
399,easy,6,292,Disco No.39,Disco No.39,145,00:02:14,134.0
399,normal,13,465,Disco No.39,Disco No.39,145,00:02:14,134.0
399,hard,19,739,Disco No.39,Disco No.39,145,00:02:14,134.0
399,expert,26,950,Disco No.39,Disco No.39,145,00:02:14,134.0
399,master,30,1115,Disco No.39,Disco No.39,145,00:02:14,134.0
400,easy,6,139,我らステインバスターズ！,We are the Stain Busters!,125,00:01:44,104.0
400,normal,12,252,我らステインバスターズ！,We are the Stain Busters!,125,00:01:44,104.0
400,hard,17,504,我らステインバスターズ！,We are the Stain Busters!,125,00:01:44,104.0
400,expert,24,797,我らステインバスターズ！,We are the Stain Busters!,125,00:01:44,104.0
400,master,28,810,我らステインバスターズ！,We are the Stain Busters!,125,00:01:44,104.0
401,easy,7,211,まにまに,manimani,174,00:01:53,113.0
401,normal,13,428,まにまに,manimani,174,00:01:53,113.0
401,hard,19,689,まにまに,manimani,174,00:01:53,113.0
401,expert,25,893,まにまに,manimani,174,00:01:53,113.0
401,master,29,1014,まにまに,manimani,174,00:01:53,113.0
402,easy,7,307,エンヴィーベイビー,Envy Baby,171,00:02:17,137.0
402,normal,13,505,エンヴィーベイビー,Envy Baby,171,00:02:17,137.0
402,hard,17,675,エンヴィーベイビー,Envy Baby,171,00:02:17,137.0
402,expert,23,969,エンヴィーベイビー,Envy Baby,171,00:02:17,137.0
402,master,28,1251,エンヴィーベイビー,Envy Baby,171,00:02:17,137.0
403,easy,6,133,番凩,TSUGAIKOGARASHI,90-128,00:02:05,125.0
403,normal,12,336,番凩,TSUGAIKOGARASHI,90-128,00:02:05,125.0
403,hard,17,512,番凩,TSUGAIKOGARASHI,90-128,00:02:05,125.0
403,expert,24,716,番凩,TSUGAIKOGARASHI,90-128,00:02:05,125.0
403,master,27,892,番凩,TSUGAIKOGARASHI,90-128,00:02:05,125.0
404,easy,5,149,blender,blender,103,00:02:16,136.0
404,normal,12,331,blender,blender,103,00:02:16,136.0
404,hard,16,524,blender,blender,103,00:02:16,136.0
404,expert,23,812,blender,blender,103,00:02:16,136.0
404,master,27,781,blender,blender,103,00:02:16,136.0
405,easy,6,241,MOTTO!!!,MOTTO!!!,130,00:02:23,143.0
405,normal,11,298,MOTTO!!!,MOTTO!!!,130,00:02:23,143.0
405,hard,16,556,MOTTO!!!,MOTTO!!!,130,00:02:23,143.0
405,expert,23,881,MOTTO!!!,MOTTO!!!,130,00:02:23,143.0
405,master,27,1067,MOTTO!!!,MOTTO!!!,130,00:02:23,143.0
406,easy,9,266,ARQETYPE,ARQETYPE,240,00:01:39,99.0
406,normal,14,369,ARQETYPE,ARQETYPE,240,00:01:39,99.0
406,hard,21,723,ARQETYPE,ARQETYPE,240,00:01:39,99.0
406,expert,27,827,ARQETYPE,ARQETYPE,240,00:01:39,99.0
406,master,31,951,ARQETYPE,ARQETYPE,240,00:01:39,99.0
407,easy,8,300,初めての恋が終わる時,When First Love Ends,100-180,00:02:14,134.0
407,normal,12,394,初めての恋が終わる時,When First Love Ends,100-180,00:02:14,134.0
407,hard,17,649,初めての恋が終わる時,When First Love Ends,100-180,00:02:14,134.0
